row_mod,text,conll#,text,asp_output,domain,format,is_match,mention_level,error_type,illegal_flag,comment,repeated_issue,,,
64,should,O,should,O,SPORTS,HYBRID,Yes,,,,,,,,
65,prove,O,prove,O,SPORTS,HYBRID,Yes,,,,,,,,
66,too,O,too,O,SPORTS,HYBRID,Yes,,,,,,,,
67,strong,O,strong,O,SPORTS,HYBRID,Yes,,,,,,,,
68,for,O,for,O,SPORTS,HYBRID,Yes,,,,,,,,
69,second,O,second,O,SPORTS,HYBRID,Yes,,,,,,,,
70,from,O,from,O,SPORTS,HYBRID,Yes,,,,,,,,
71,bottom,O,bottom,O,SPORTS,HYBRID,Yes,,,,,,,,
72,Verona,B-ORG,Verona,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
73,despite,O,despite,O,SPORTS,HYBRID,Yes,,,,,,,,
74,the,O,the,O,SPORTS,HYBRID,Yes,,,,,,,,
75,absence,O,absence,O,SPORTS,HYBRID,Yes,,,,,,,,
76,of,O,of,O,SPORTS,HYBRID,Yes,,,,,,,,
77,their,O,their,O,SPORTS,HYBRID,Yes,,,,,,,,
78,suspended,O,suspended,O,SPORTS,HYBRID,Yes,,,,,,,,
79,Argentine,B-MISC,Argentine,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
80,defender,O,defender,O,SPORTS,HYBRID,Yes,,,,,,,,
81,Roberto,B-PER,Roberto,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
82,Ayala,I-PER,Ayala,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
83,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
84,Verona,B-ORG,Verona,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
85,'s,O,'s,O,SPORTS,HYBRID,Yes,,,,,,,,
86,slim,O,slim,O,SPORTS,HYBRID,Yes,,,,,,,,
87,chances,O,chances,O,SPORTS,HYBRID,Yes,,,,,,,,
88,have,O,have,O,SPORTS,HYBRID,Yes,,,,,,,,
89,been,O,been,O,SPORTS,HYBRID,Yes,,,,,,,,
90,further,O,further,O,SPORTS,HYBRID,Yes,,,,,,,,
91,reduced,O,reduced,O,SPORTS,HYBRID,Yes,,,,,,,,
92,by,O,by,O,SPORTS,HYBRID,Yes,,,,,,,,
93,a,O,a,O,SPORTS,HYBRID,Yes,,,,,,,,
94,knee,O,knee,O,SPORTS,HYBRID,Yes,,,,,,,,
95,injury,O,injury,O,SPORTS,HYBRID,Yes,,,,,,,,
96,to,O,to,O,SPORTS,HYBRID,Yes,,,,,,,,
97,their,O,their,O,SPORTS,HYBRID,Yes,,,,,,,,
98,experienced,O,experienced,O,SPORTS,HYBRID,Yes,,,,,,,,
99,midfielder,O,midfielder,O,SPORTS,HYBRID,Yes,,,,,,,,
0,Eugenio,B-PER,Eugenio,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
1,Corini,I-PER,Corini,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
2,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
3,Parma,B-ORG,Parma,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
4,(,O,(,O,SPORTS,HYBRID,Yes,,,,,,,,
5,14,O,14,O,SPORTS,HYBRID,Yes,,,,,,,,
6,),O,),O,SPORTS,HYBRID,Yes,,,,,,,,
7,v,O,v,O,SPORTS,HYBRID,Yes,,,,,,,,
8,Atlalanta,B-ORG,Atlalanta,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
9,(,O,(,O,SPORTS,HYBRID,Yes,,,,,,,,
10,15,O,15,O,SPORTS,HYBRID,Yes,,,,,,,,
11,),O,),O,SPORTS,HYBRID,Yes,,,,,,,,
12,1330,O,1330,O,SPORTS,HYBRID,Yes,,,,,,,,
13,Parma,B-ORG,Parma,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
14,may,O,may,O,SPORTS,HYBRID,Yes,,,,,,,,
15,field,O,field,O,SPORTS,HYBRID,Yes,,,,,,,,
16,new,O,new,O,SPORTS,HYBRID,Yes,,,,,,,,
17,signing,O,signing,O,SPORTS,HYBRID,Yes,,,,,,,,
18,",",O,",",O,SPORTS,HYBRID,Yes,,,,,,,,
19,Croat,B-MISC,Croat,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
20,midfielder,O,midfielder,O,SPORTS,HYBRID,Yes,,,,,,,,
21,Mario,B-PER,Mario,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
22,Stanic,I-PER,Stanic,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
23,",",O,",",O,SPORTS,HYBRID,Yes,,,,,,,,
24,in,O,in,O,SPORTS,HYBRID,Yes,,,,,,,,
25,an,O,an,O,SPORTS,HYBRID,Yes,,,,,,,,
26,attempt,O,attempt,O,SPORTS,HYBRID,Yes,,,,,,,,
27,to,O,to,O,SPORTS,HYBRID,Yes,,,,,,,,
28,lift,O,lift,O,SPORTS,HYBRID,Yes,,,,,,,,
29,a,O,a,O,SPORTS,HYBRID,Yes,,,,,,,,
30,miserable,O,miserable,O,SPORTS,HYBRID,Yes,,,,,,,,
31,season,O,season,O,SPORTS,HYBRID,Yes,,,,,,,,
32,which,O,which,O,SPORTS,HYBRID,Yes,,,,,,,,
33,has,O,has,O,SPORTS,HYBRID,Yes,,,,,,,,
34,seen,O,seen,O,SPORTS,HYBRID,Yes,,,,,,,,
35,them,O,them,O,SPORTS,HYBRID,Yes,,,,,,,,
36,go,O,go,O,SPORTS,HYBRID,Yes,,,,,,,,
37,without,O,without,O,SPORTS,HYBRID,Yes,,,,,,,,
38,a,O,a,O,SPORTS,HYBRID,Yes,,,,,,,,
39,win,O,win,O,SPORTS,HYBRID,Yes,,,,,,,,
40,since,O,since,O,SPORTS,HYBRID,Yes,,,,,,,,
41,a,O,a,O,SPORTS,HYBRID,Yes,,,,,,,,
42,1-0,O,1-0,O,SPORTS,HYBRID,Yes,,,,,,,,
43,triumph,O,triumph,O,SPORTS,HYBRID,Yes,,,,,,,,
44,over,O,over,O,SPORTS,HYBRID,Yes,,,,,,,,
45,Cagliari,B-ORG,Cagliari,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
46,eight,O,eight,O,SPORTS,HYBRID,Yes,,,,,,,,
47,weeks,O,weeks,O,SPORTS,HYBRID,Yes,,,,,,,,
48,ago,O,ago,O,SPORTS,HYBRID,Yes,,,,,,,,
49,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
50,Parma,B-ORG,Parma,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
51,'s,O,'s,O,SPORTS,HYBRID,Yes,,,,,,,,
52,French,B-MISC,French,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
53,midfielder,O,midfielder,O,SPORTS,HYBRID,Yes,,,,,,,,
54,Daniel,B-PER,Daniel,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
55,Bravo,I-PER,Bravo,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
56,and,O,and,O,SPORTS,HYBRID,Yes,,,,,,,,
57,defender,O,defender,O,SPORTS,HYBRID,Yes,,,,,,,,
58,Fabio,B-PER,Fabio,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
59,Cannavaro,I-PER,Cannavaro,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
60,are,O,are,O,SPORTS,HYBRID,Yes,,,,,,,,
61,suspended,O,suspended,O,SPORTS,HYBRID,Yes,,,,,,,,
62,while,O,while,O,SPORTS,HYBRID,Yes,,,,,,,,
63,Argentine,B-MISC,Argentine,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
64,Nestor,B-PER,Nestor,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
65,Sensini,I-PER,Sensini,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
66,is,O,is,O,SPORTS,HYBRID,Yes,,,,,,,,
67,out,O,out,O,SPORTS,HYBRID,Yes,,,,,,,,
68,through,O,through,O,SPORTS,HYBRID,Yes,,,,,,,,
69,injury,O,injury,O,SPORTS,HYBRID,Yes,,,,,,,,
70,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
71,Atalanta,B-ORG,Atalanta,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
72,look,O,look,O,SPORTS,HYBRID,Yes,,,,,,,,
73,to,O,to,O,SPORTS,HYBRID,Yes,,,,,,,,
74,Filippo,B-PER,Filippo,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
75,Inzaghi,I-PER,Inzaghi,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
76,",",O,",",O,SPORTS,HYBRID,Yes,,,,,,,,
77,scorer,O,scorer,O,SPORTS,HYBRID,Yes,,,,,,,,
78,of,O,of,O,SPORTS,HYBRID,Yes,,,,,,,,
79,eight,O,eight,O,SPORTS,HYBRID,Yes,,,,,,,,
80,goals,O,goals,O,SPORTS,HYBRID,Yes,,,,,,,,
81,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
82,Sampdoria,B-ORG,Sampdoria,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
83,(,O,(,O,SPORTS,HYBRID,Yes,,,,,,,,
84,6,O,6,O,SPORTS,HYBRID,Yes,,,,,,,,
85,),O,),O,SPORTS,HYBRID,Yes,,,,,,,,
86,v,O,v,O,SPORTS,HYBRID,Yes,,,,,,,,
87,Juventus,B-ORG,Juventus,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
88,(,O,(,O,SPORTS,HYBRID,Yes,,,,,,,,
89,3,O,3,O,SPORTS,HYBRID,Yes,,,,,,,,
90,),O,),O,SPORTS,HYBRID,Yes,,,,,,,,
91,1330,O,1330,O,SPORTS,HYBRID,Yes,,,,,,,,
92,All-conquering,O,All-conquering,O,SPORTS,HYBRID,Yes,,,,,,,,
93,Juventus,B-ORG,Juventus,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
94,field,O,field,O,SPORTS,HYBRID,Yes,,,,,,,,
95,their,O,their,O,SPORTS,HYBRID,Yes,,,,,,,,
96,most,O,most,O,SPORTS,HYBRID,Yes,,,,,,,,
97,recent,O,recent,O,SPORTS,HYBRID,Yes,,,,,,,,
98,signing,O,signing,O,SPORTS,HYBRID,Yes,,,,,,,,
99,",",O,",",O,SPORTS,HYBRID,Yes,,,,,,,,
0,Portuguese,B-MISC,Portuguese,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
1,defender,O,defender,O,SPORTS,HYBRID,Yes,,,,,,,,
2,Dimas,B-PER,Dimas,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
3,",",O,",",O,SPORTS,HYBRID,Yes,,,,,,,,
4,while,O,while,O,SPORTS,HYBRID,Yes,,,,,,,,
5,Alessandro,B-PER,Alessandro,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
6,Del,I-PER,Del,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
7,Piero,I-PER,Piero,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
8,and,O,and,O,SPORTS,HYBRID,Yes,,,,,,,,
9,Croat,B-MISC,Croat,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
10,Alen,B-PER,Alen,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
11,Boksic,I-PER,Boksic,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
12,lead,O,lead,O,SPORTS,HYBRID,Yes,,,,,,,,
13,the,O,the,O,SPORTS,HYBRID,Yes,,,,,,,,
14,attack,O,attack,O,SPORTS,HYBRID,Yes,,,,,,,,
15,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
16,The,O,The,O,SPORTS,HYBRID,Yes,,,,,,,,
17,new,O,new,O,SPORTS,HYBRID,Yes,,,,,,,,
18,world,O,world,O,SPORTS,HYBRID,Yes,,,,,,,,
19,club,O,club,O,SPORTS,HYBRID,Yes,,,,,,,,
20,champions,O,champions,O,SPORTS,HYBRID,Yes,,,,,,,,
21,may,O,may,O,SPORTS,HYBRID,Yes,,,,,,,,
22,prove,O,prove,O,SPORTS,HYBRID,Yes,,,,,,,,
23,too,O,too,O,SPORTS,HYBRID,Yes,,,,,,,,
24,strong,O,strong,O,SPORTS,HYBRID,Yes,,,,,,,,
25,for,O,for,O,SPORTS,HYBRID,Yes,,,,,,,,
26,a,O,a,O,SPORTS,HYBRID,Yes,,,,,,,,
27,Sampdoria,B-ORG,Sampdoria,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
28,side,O,side,O,SPORTS,HYBRID,Yes,,,,,,,,
29,led,O,led,O,SPORTS,HYBRID,Yes,,,,,,,,
30,by,O,by,O,SPORTS,HYBRID,Yes,,,,,,,,
31,captain,O,captain,O,SPORTS,HYBRID,Yes,,,,,,,,
32,Roberto,B-PER,Roberto,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
33,Mancini,I-PER,Mancini,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
34,but,O,but,O,SPORTS,HYBRID,Yes,,,,,,,,
35,missing,O,missing,O,SPORTS,HYBRID,Yes,,,,,,,,
36,injured,O,injured,O,SPORTS,HYBRID,Yes,,,,,,,,
37,French,B-MISC,French,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
38,midfielder,O,midfielder,O,SPORTS,HYBRID,Yes,,,,,,,,
39,Pierre,B-PER,Pierre,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
40,Laigle,I-PER,Laigle,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
41,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
42,Vicenza,B-ORG,Vicenza,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
43,(,O,(,O,SPORTS,HYBRID,Yes,,,,,,,,
44,1,O,1,O,SPORTS,HYBRID,Yes,,,,,,,,
45,),O,),O,SPORTS,HYBRID,Yes,,,,,,,,
46,v,O,v,O,SPORTS,HYBRID,Yes,,,,,,,,
47,Internazionale,B-ORG,Internazionale,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
48,(,O,(,O,SPORTS,HYBRID,Yes,,,,,,,,
49,2,O,2,O,SPORTS,HYBRID,Yes,,,,,,,,
50,),O,),O,SPORTS,HYBRID,Yes,,,,,,,,
51,1330,O,1330,O,SPORTS,HYBRID,Yes,,,,,,,,
52,Not,O,Not,O,SPORTS,HYBRID,Yes,,,,,,,,
53,exactly,O,exactly,O,SPORTS,HYBRID,Yes,,,,,,,,
54,a,O,a,O,SPORTS,HYBRID,Yes,,,,,,,,
55,clash,O,clash,O,SPORTS,HYBRID,Yes,,,,,,,,
56,of,O,of,O,SPORTS,HYBRID,Yes,,,,,,,,
57,the,O,the,O,SPORTS,HYBRID,Yes,,,,,,,,
58,titans,O,titans,O,SPORTS,HYBRID,Yes,,,,,,,,
59,but,O,but,O,SPORTS,HYBRID,Yes,,,,,,,,
60,an,O,an,O,SPORTS,HYBRID,Yes,,,,,,,,
61,intriuguing,O,intriuguing,O,SPORTS,HYBRID,Yes,,,,,,,,
62,match,O,match,O,SPORTS,HYBRID,Yes,,,,,,,,
63,nonetheless,O,nonetheless,O,SPORTS,HYBRID,Yes,,,,,,,,
64,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
65,Full,O,Full,O,SPORTS,HYBRID,Yes,,,,,,,,
66,strength,O,strength,O,SPORTS,HYBRID,Yes,,,,,,,,
67,Vicenza,B-ORG,Vicenza,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
68,",",O,",",O,SPORTS,HYBRID,Yes,,,,,,,,
69,led,O,led,O,SPORTS,HYBRID,Yes,,,,,,,,
70,by,O,by,O,SPORTS,HYBRID,Yes,,,,,,,,
71,Uruguayan,B-MISC,Uruguayan,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
72,Marcelo,B-PER,Marcelo,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
73,Otero,I-PER,Otero,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
74,",",O,",",O,SPORTS,HYBRID,Yes,,,,,,,,
75,may,O,may,O,SPORTS,HYBRID,Yes,,,,,,,,
76,continue,O,continue,O,SPORTS,HYBRID,Yes,,,,,,,,
77,their,O,their,O,SPORTS,HYBRID,Yes,,,,,,,,
78,surprise,O,surprise,O,SPORTS,HYBRID,Yes,,,,,,,,
79,run,O,run,O,SPORTS,HYBRID,Yes,,,,,,,,
80,at,O,at,O,SPORTS,HYBRID,Yes,,,,,,,,
81,the,O,the,O,SPORTS,HYBRID,Yes,,,,,,,,
82,top,O,top,O,SPORTS,HYBRID,Yes,,,,,,,,
83,against,O,against,O,SPORTS,HYBRID,Yes,,,,,,,,
84,an,O,an,O,SPORTS,HYBRID,Yes,,,,,,,,
85,Inter,B-ORG,Inter,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
86,side,O,side,O,SPORTS,HYBRID,Yes,,,,,,,,
87,that,O,that,O,SPORTS,HYBRID,Yes,,,,,,,,
88,has,O,has,O,SPORTS,HYBRID,Yes,,,,,,,,
89,been,O,been,O,SPORTS,HYBRID,Yes,,,,,,,,
90,less,O,less,O,SPORTS,HYBRID,Yes,,,,,,,,
91,than,O,than,O,SPORTS,HYBRID,Yes,,,,,,,,
92,impressive,O,impressive,O,SPORTS,HYBRID,Yes,,,,,,,,
93,in,O,in,O,SPORTS,HYBRID,Yes,,,,,,,,
94,three,O,three,O,SPORTS,HYBRID,Yes,,,,,,,,
95,successive,O,successive,O,SPORTS,HYBRID,Yes,,,,,,,,
96,home,O,home,O,SPORTS,HYBRID,Yes,,,,,,,,
97,draws,O,draws,O,SPORTS,HYBRID,Yes,,,,,,,,
98,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
99,Inter,B-ORG,Inter,B-ORG,SPORTS,HYBRID,Yes,,,,,,,,
0,will,O,will,O,SPORTS,HYBRID,Yes,,,,,,,,
1,be,O,be,O,SPORTS,HYBRID,Yes,,,,,,,,
2,without,O,without,O,SPORTS,HYBRID,Yes,,,,,,,,
3,suspended,O,suspended,O,SPORTS,HYBRID,Yes,,,,,,,,
4,French,B-MISC,French,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
5,defender,O,defender,O,SPORTS,HYBRID,Yes,,,,,,,,
6,Joceyln,B-PER,Joceyln,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
7,Angloma,I-PER,Angloma,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
8,and,O,and,O,SPORTS,HYBRID,Yes,,,,,,,,
9,injured,O,injured,O,SPORTS,HYBRID,Yes,,,,,,,,
10,Chilean,B-MISC,Chilean,B-MISC,SPORTS,HYBRID,Yes,,,,,,,,
11,striker,O,striker,O,SPORTS,HYBRID,Yes,,,,,,,,
12,Ivan,B-PER,Ivan,B-PER,SPORTS,HYBRID,Yes,,,,,,,,
13,Zamorano,I-PER,Zamorano,I-PER,SPORTS,HYBRID,Yes,,,,,,,,
14,.,O,.,O,SPORTS,HYBRID,Yes,,,,,,,,
15,INTERVIEW,O,INTERVIEW,B-MISC,ECONOMY,TEXT ARTICLE,No,^,MISSED,,,CAPITALIZATION,,,
16,-,O,-,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,ZYWIEC,B-ORG,ZYWIEC,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,SEES,O,SEES,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,NO,O,NO,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
20,BIG,O,BIG,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
21,97,O,97,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
22,NET,O,NET,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
23,RISE,O,RISE,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
24,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
25,Steven,B-PER,Steven,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
26,Silber,I-PER,Silber,I-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
27,WARSAW,B-LOC,WARSAW,B-LOC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
28,1996-12-06,O,1996-12-06,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
29,Polish,B-MISC,Polish,B-MISC,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
30,brewer,O,brewer,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
31,Zywiec,B-ORG,Zywiec,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
32,'s,O,'s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
33,1996,O,1996,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
34,profit,O,profit,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
35,slump,O,slump,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
36,may,O,may,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
37,last,O,last,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
38,into,O,into,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
39,next,O,next,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
40,year,O,year,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
41,due,O,due,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
42,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
43,part,O,part,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
44,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
45,hefty,O,hefty,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
46,depreciation,O,depreciation,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
47,charges,O,charges,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
48,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
49,but,O,but,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
50,recent,O,recent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
51,high,O,high,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
52,investment,O,investment,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
53,should,O,should,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
54,help,O,help,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
55,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
56,firm,O,firm,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
57,defend,O,defend,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
58,its,O,its,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
59,10-percent,O,10-percent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
60,market,O,market,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
61,share,O,share,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
62,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
63,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
64,firm,O,firm,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
65,'s,O,'s,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
66,chief,O,chief,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
67,executive,O,executive,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
68,said,O,said,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
69,.,O,.,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
70,Company,O,Company,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
71,President,O,President,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
72,Jean,B-PER,Jean,B-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
73,van,I-PER,van,I-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
74,Boxmeer,I-PER,Boxmeer,I-PER,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
75,told,O,told,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
76,Reuters,B-ORG,Reuters,B-ORG,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
77,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
78,an,O,an,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
79,interview,O,interview,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
80,on,O,on,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
81,Friday,O,Friday,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
82,that,O,that,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
83,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
84,firm,O,firm,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
85,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
86,whose,O,whose,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
87,net,O,net,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
88,profit,O,profit,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
89,fell,O,fell,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
90,77,O,77,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
91,percent,O,percent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
92,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
93,the,O,the,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
94,first,O,first,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
95,10,O,10,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
96,months,O,months,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
97,of,O,of,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
98,1996,O,1996,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
99,despite,O,despite,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
0,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
1,30-percent,O,30-percent,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
2,rise,O,rise,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
3,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
4,sales,O,sales,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
5,",",O,",",O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
6,might,O,might,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
7,only,O,only,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
8,post,O,post,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
9,slightly,O,slightly,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
10,better,O,better,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
11,profits,O,profits,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
12,in,O,in,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
13,1997,O,1997,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
14,before,O,before,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
15,having,O,having,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
16,a,O,a,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
17,chance,O,chance,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
18,to,O,to,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
19,make,O,make,O,ECONOMY,TEXT ARTICLE,Yes,,,,,,,,
